observation_id,observation_type,entity_type,entity_id,location_id,observation_timestamp,description,vehicle_id,source_system,observer_type,evidence_id,confidence_score,created_at
OBS008842,INTELLIGENCE,PERSON,P00907,L00291,2026-10-25 01:34:39,An observation associated Kavya Patel with the area around Office 354; corroboration is required.,V00120,ANPR_System,CCTV_System,EV19842,0.91,2025-05-22 19:36:31
OBS008843,ANPR,PERSON,P01854,L00075,2026-09-13 03:16:17,An observation associated Kavya Saxena with the area around Road 461; corroboration is required.,,Field_Log,Officer,EV19843,0.75,2026-06-28 00:04:59
OBS008844,FIELD_OBSERVATION,PERSON,P00955,L02116,2025-03-25 09:41:01,Source FIELD_OBSERVATION recorded Mohit Mishra at Market 609 around 09:41.,,Synthetic_Intelligence_Feed,Automated_Camera,EV19844,0.79,2025-06-28 14:47:45
OBS008845,CCTV,VEHICLE,V01153,L02087,2026-03-28 17:57:13,Source CCTV recorded RJ86AB5472 at Office 998 around 17:57.,V01153,Synthetic_Intelligence_Feed,Officer,EV19845,0.77,2026-01-26 23:35:52
OBS008846,SURVEILLANCE,ACCOUNT,A00163,L00616,2025-09-20 09:04:40,Account ACCT****6996 was observed near Industrial Area 328 in Delhi.,,ANPR_System,Automated_Camera,EV19846,0.86,2026-07-31 13:52:13
OBS008847,PATROL,PHONE,PH01101,L02162,2026-07-28 00:28:09,Phone 969****633 was observed near Mall 499 in Mumbai.,,CCTV_Network,Officer,EV19847,0.82,2025-05-17 09:50:15
OBS008848,INTELLIGENCE,ORGANIZATION,O0278,L01162,2025-04-13 11:31:22,Source INTELLIGENCE recorded Mishra Transport at Market 770 around 11:31.,,Field_Log,Automated_Camera,EV19848,0.95,2026-07-07 00:56:32
OBS008849,ANPR,PHONE,PH00021,L02359,2026-09-29 23:40:21,Source ANPR recorded 996****517 at Warehouse 919 around 23:40.,,ANPR_System,Officer,EV19849,0.90,2025-02-17 05:22:48
OBS008850,FIELD_OBSERVATION,ACCOUNT,A00588,L00793,2025-07-03 08:25:51,An observation associated ACCT****2994 with the area around Road 620; corroboration is required.,,CCTV_Network,Automated_Camera,EV19850,0.94,2025-09-28 08:00:36
OBS008851,CCTV,PERSON,P02131,L01348,2026-06-25 09:12:46,Source CCTV recorded Ankit Agarwal at Mall 65 around 09:12.,,Field_Log,Patrol_Unit,EV19851,0.74,2026-11-24 07:25:34
OBS008852,SURVEILLANCE,VEHICLE,V00965,L01913,2025-07-14 15:29:41,Source SURVEILLANCE recorded GJ76CD4449 at Apartment 696 around 15:29.,V00965,CCTV_Network,Patrol_Unit,EV19852,0.73,2025-08-12 16:23:22
OBS008853,PATROL,PERSON,P03647,L01759,2026-12-19 20:39:12,Source PATROL recorded Pooja Joshi at Junction 935 around 20:39.,,Field_Log,Officer,EV19853,0.79,2026-09-27 11:14:14
OBS008854,INTELLIGENCE,PERSON,P01750,L01566,2025-07-19 07:23:08,An observation associated Pooja Verma with the area around Office 264; corroboration is required.,V00166,ANPR_System,Patrol_Unit,EV19854,0.77,2026-11-08 07:01:31
OBS008855,ANPR,PHONE,PH03327,L00693,2026-06-12 16:01:06,An observation associated 947****041 with the area around Junction 241; corroboration is required.,,Field_Log,Patrol_Unit,EV19855,0.78,2026-10-20 22:08:33
OBS008856,FIELD_OBSERVATION,ORGANIZATION,O0234,L01851,2026-01-31 14:51:26,An observation associated Tiwari Solutions with the area around Office 628; corroboration is required.,,ANPR_System,Analyst,EV19856,0.78,2025-07-04 23:45:28
OBS008857,CCTV,VEHICLE,V00957,L02201,2025-10-11 07:33:48,An observation associated GJ16GH2706 with the area around Apartment 338; corroboration is required.,V00957,Field_Log,Patrol_Unit,EV19857,0.94,2025-11-10 11:42:33
OBS008858,SURVEILLANCE,PERSON,P00331,L01449,2025-04-07 21:32:07,Person Ananya Bansal was observed near Hotel 757 in Vadodara.,,Field_Log,Patrol_Unit,EV19858,0.83,2026-03-25 01:43:48
OBS008859,PATROL,PERSON,P02147,L02499,2025-02-21 21:05:32,An observation associated Yash Bansal with the area around Station 200; corroboration is required.,,Field_Log,Automated_Camera,EV19859,0.94,2025-08-25 08:16:52
OBS008860,INTELLIGENCE,VEHICLE,V00097,L01321,2026-01-24 09:50:08,Vehicle KA24JK6644 was observed near Junction 536 in Pune.,V00097,ANPR_System,CCTV_System,EV19860,0.83,2025-04-28 16:17:14
OBS008861,ANPR,ORGANIZATION,O0472,L02455,2026-06-04 06:38:24,Source ANPR recorded Jain Services at Market 750 around 06:38.,,Synthetic_Intelligence_Feed,Officer,EV19861,0.73,2026-05-20 01:10:59
OBS008862,FIELD_OBSERVATION,VEHICLE,V00951,L01747,2026-06-26 19:13:11,Source FIELD_OBSERVATION recorded DL83GH2923 at Office 866 around 19:13.,V00951,ANPR_System,Automated_Camera,EV19862,0.85,2026-07-19 09:40:42
OBS008863,CCTV,VEHICLE,V00600,L01100,2026-12-15 18:05:48,Source CCTV recorded UP07EF1042 at Industrial Area 147 around 18:05.,V00600,Synthetic_Intelligence_Feed,Officer,EV19863,0.96,2025-06-28 08:32:35
OBS008864,SURVEILLANCE,VEHICLE,V00527,L01447,2025-04-09 02:58:49,An observation associated MP46JK2434 with the area around Road 140; corroboration is required.,V00527,Synthetic_Intelligence_Feed,CCTV_System,EV19864,0.75,2025-12-20 14:16:03
OBS008865,PATROL,PERSON,P00612,L00084,2026-03-22 06:22:07,An observation associated Neha Shah with the area around Station 21; corroboration is required.,,Field_Log,Automated_Camera,EV19865,0.88,2026-06-21 07:27:13
OBS008866,INTELLIGENCE,ORGANIZATION,O0046,L01046,2026-10-02 12:08:29,Source INTELLIGENCE recorded Sharma Solutions at Industrial Area 52 around 12:08.,,CCTV_Network,Analyst,EV19866,0.97,2025-01-02 02:29:16
OBS008867,ANPR,ORGANIZATION,O0297,L00567,2025-08-01 20:35:04,Organization Sharma Industries was observed near Junction 860 in Bhopal.,,ANPR_System,Analyst,EV19867,0.81,2025-03-30 06:47:05
OBS008868,FIELD_OBSERVATION,PERSON,P01899,L00104,2025-05-20 15:39:48,Source FIELD_OBSERVATION recorded Kabir Patel at Hotel 949 around 15:39.,V01018,Field_Log,CCTV_System,EV19868,0.77,2026-06-15 22:46:37
OBS008869,CCTV,ORGANIZATION,O0333,L00007,2025-09-11 07:51:54,Organization Rathore Transport was observed near Mall 425 in Hyderabad.,,CCTV_Network,Patrol_Unit,EV19869,0.86,2026-02-19 09:32:13
OBS008870,SURVEILLANCE,PERSON,P03018,L00111,2025-12-17 14:27:34,Source SURVEILLANCE recorded Aarav Chauhan at Market 411 around 14:27.,V00105,Synthetic_Intelligence_Feed,CCTV_System,EV19870,0.95,2025-07-15 09:52:24
OBS008871,PATROL,PERSON,P02541,L00793,2026-11-06 05:44:11,An observation associated Aditya Khan with the area around Road 620; corroboration is required.,V00214,ANPR_System,Officer,EV19871,0.85,2026-02-28 03:59:25
OBS008872,INTELLIGENCE,VEHICLE,V00607,L02042,2026-10-07 15:39:15,An observation associated DL72CD4499 with the area around Junction 97; corroboration is required.,V00607,CCTV_Network,CCTV_System,EV19872,0.94,2026-01-08 05:21:31
OBS008873,ANPR,VEHICLE,V01071,L00611,2025-11-21 04:31:08,An observation associated MH58CD2532 with the area around Station 28; corroboration is required.,V01071,Synthetic_Intelligence_Feed,Analyst,EV19873,0.83,2025-09-04 11:11:30
OBS008874,FIELD_OBSERVATION,VEHICLE,V00626,L01248,2026-07-12 17:47:33,Vehicle MP36JK6899 was observed near Apartment 685 in Gurugram.,V00626,CCTV_Network,CCTV_System,EV19874,0.83,2025-10-11 11:42:38
OBS008875,CCTV,PHONE,PH02668,L01011,2026-11-11 13:39:16,Source CCTV recorded 997****090 at Station 181 around 13:39.,,Field_Log,Patrol_Unit,EV19875,0.96,2025-08-11 17:23:56
OBS008876,SURVEILLANCE,PERSON,P01518,L02007,2026-06-11 09:23:25,Person Kabir Singh was observed near Market 924 in Jabalpur.,V00864,CCTV_Network,Analyst,EV19876,0.81,2025-11-18 12:29:27
OBS008877,PATROL,PHONE,PH00714,L01631,2025-03-10 17:46:04,Source PATROL recorded 966****469 at Road 548 around 17:46.,,CCTV_Network,CCTV_System,EV19877,0.86,2026-07-19 03:08:56
OBS008878,INTELLIGENCE,ORGANIZATION,O0223,L01609,2026-01-27 05:18:23,An observation associated Tiwari Logistics with the area around Mall 364; corroboration is required.,,Field_Log,CCTV_System,EV19878,0.93,2026-04-18 21:48:02
OBS008879,ANPR,PERSON,P01597,L00618,2025-09-22 17:51:36,An observation associated Varun Joshi with the area around Apartment 708; corroboration is required.,,Field_Log,Automated_Camera,EV19879,0.90,2025-12-05 04:57:52
OBS008880,FIELD_OBSERVATION,VEHICLE,V00608,L01175,2025-05-24 11:22:49,Source FIELD_OBSERVATION recorded MH96EF3832 at Road 664 around 11:22.,V00608,Synthetic_Intelligence_Feed,Automated_Camera,EV19880,0.82,2026-07-29 23:51:29
OBS008881,CCTV,ORGANIZATION,O0347,L01773,2026-08-31 00:25:21,Organization Mishra Services was observed near Mall 914 in Kanpur.,,CCTV_Network,CCTV_System,EV19881,0.88,2026-08-27 19:50:56
OBS008882,SURVEILLANCE,PERSON,P02799,L01740,2026-10-18 15:19:10,Person Vihaan Yadav was observed near Station 621 in Indore.,,ANPR_System,Analyst,EV19882,0.89,2026-08-02 12:24:20
OBS008883,PATROL,PHONE,PH00227,L00865,2025-05-17 23:20:30,Source PATROL recorded 916****419 at Industrial Area 622 around 23:20.,,Field_Log,Automated_Camera,EV19883,0.76,2026-03-14 00:59:18
OBS008884,INTELLIGENCE,PERSON,P03465,L01196,2026-05-01 07:34:56,An observation associated Amit Yadav with the area around Station 796; corroboration is required.,,ANPR_System,Analyst,EV19884,0.81,2026-11-29 20:45:25
OBS008885,ANPR,PERSON,P00826,L02100,2026-02-28 07:46:02,Source ANPR recorded Sanjay Rathore at Industrial Area 783 around 07:46.,,ANPR_System,Automated_Camera,EV19885,0.95,2025-05-07 22:17:58
OBS008886,FIELD_OBSERVATION,PERSON,P02070,L01652,2025-08-02 10:29:36,Person Manish Gupta was observed near Hotel 662 in Indore.,V00444,Synthetic_Intelligence_Feed,Patrol_Unit,EV19886,0.84,2026-09-21 11:23:53
OBS008887,CCTV,PERSON,P02104,L02337,2026-06-21 20:36:41,Source CCTV recorded Pooja Jain at Junction 305 around 20:36.,V00039,CCTV_Network,Analyst,EV19887,0.94,2025-11-12 11:31:50
OBS008888,SURVEILLANCE,PHONE,PH02584,L01392,2026-04-09 08:51:58,Phone 956****234 was observed near Station 21 in Jabalpur.,,CCTV_Network,Automated_Camera,EV19888,0.82,2025-05-21 00:20:52
OBS008889,PATROL,VEHICLE,V00482,L01614,2025-11-14 03:42:57,Source PATROL recorded KA05EF2240 at Hotel 906 around 03:42.,V00482,CCTV_Network,Patrol_Unit,EV19889,0.84,2025-01-24 22:58:37
OBS008890,INTELLIGENCE,PERSON,P01797,L02182,2025-11-12 14:39:25,Person Ankit Saxena was observed near Station 503 in Mumbai.,V00595,ANPR_System,Analyst,EV19890,0.91,2025-07-30 04:41:36
OBS008891,ANPR,ORGANIZATION,O0193,L01393,2025-12-13 03:38:52,Organization Mehta Trading was observed near Junction 949 in Kanpur.,,CCTV_Network,Analyst,EV19891,0.79,2025-02-20 15:36:35
OBS008892,FIELD_OBSERVATION,PHONE,PH01243,L01842,2025-07-12 11:48:16,An observation associated 947****495 with the area around Industrial Area 778; corroboration is required.,,CCTV_Network,CCTV_System,EV19892,0.78,2026-03-30 04:39:56
OBS008893,CCTV,PHONE,PH03676,L01876,2025-08-05 17:55:17,Source CCTV recorded 922****681 at Apartment 193 around 17:55.,,CCTV_Network,Patrol_Unit,EV19893,0.79,2025-01-27 15:57:52
OBS008894,SURVEILLANCE,VEHICLE,V00255,L00811,2025-05-31 04:27:10,An observation associated UP70GH4453 with the area around Market 709; corroboration is required.,V00255,Synthetic_Intelligence_Feed,Automated_Camera,EV19894,0.95,2025-09-18 19:26:23
OBS008895,PATROL,ORGANIZATION,O0206,L00404,2026-10-14 21:22:38,Organization Deshmukh Solutions was observed near Apartment 966 in Bhopal.,,Field_Log,CCTV_System,EV19895,0.74,2025-03-12 11:39:18
OBS008896,INTELLIGENCE,PERSON,P02915,L01537,2026-01-06 17:51:17,Person Raj Khan was observed near Station 880 in Pune.,V01126,CCTV_Network,Patrol_Unit,EV19896,0.78,2025-04-03 07:06:29
OBS008897,ANPR,PERSON,P02352,L01613,2025-10-25 14:07:34,An observation associated Kabir Mehta with the area around Apartment 682; corroboration is required.,V00652,Synthetic_Intelligence_Feed,Officer,EV19897,0.75,2026-08-02 21:42:00
OBS008898,FIELD_OBSERVATION,VEHICLE,V00077,L02136,2026-07-07 03:27:16,Vehicle KA77EF6284 was observed near Junction 902 in Gwalior.,V00077,Field_Log,Automated_Camera,EV19898,0.81,2026-12-24 18:15:32
OBS008899,CCTV,ACCOUNT,A00681,L01190,2025-06-01 08:29:31,Source CCTV recorded ACCT****4536 at Road 926 around 08:29.,,CCTV_Network,Officer,EV19899,0.78,2026-10-11 00:05:33
OBS008900,SURVEILLANCE,VEHICLE,V00186,L00573,2025-09-29 12:12:37,Source SURVEILLANCE recorded DL71GH5683 at Apartment 483 around 12:12.,V00186,Synthetic_Intelligence_Feed,Automated_Camera,EV19900,0.92,2025-12-09 21:42:57
OBS008901,PATROL,PERSON,P00524,L00904,2025-10-08 18:56:01,An observation associated Meera Deshmukh with the area around Apartment 5; corroboration is required.,V00265,Field_Log,Automated_Camera,EV19901,0.96,2026-04-25 17:01:00
OBS008902,INTELLIGENCE,VEHICLE,V00003,L00384,2025-06-22 03:01:14,An observation associated RJ40CD5474 with the area around Office 286; corroboration is required.,V00003,Synthetic_Intelligence_Feed,Patrol_Unit,EV19902,0.93,2026-11-24 19:27:20
OBS008903,ANPR,PHONE,PH03204,L02016,2025-05-02 07:11:20,An observation associated 932****542 with the area around Warehouse 96; corroboration is required.,,Field_Log,Patrol_Unit,EV19903,0.81,2025-07-27 03:20:09
OBS008904,FIELD_OBSERVATION,PERSON,P01285,L01763,2025-11-18 17:23:18,Source FIELD_OBSERVATION recorded Rahul Mehta at Station 390 around 17:23.,,CCTV_Network,Automated_Camera,EV19904,0.77,2026-10-31 21:36:46
OBS008905,CCTV,VEHICLE,V01056,L01131,2026-06-16 16:55:42,Source CCTV recorded UP31AB5563 at Market 780 around 16:55.,V01056,CCTV_Network,CCTV_System,EV19905,0.85,2025-04-01 11:05:05
OBS008906,SURVEILLANCE,VEHICLE,V00373,L01249,2026-02-26 08:44:15,An observation associated KA61JK1196 with the area around Hotel 718; corroboration is required.,V00373,Synthetic_Intelligence_Feed,Automated_Camera,EV19906,0.79,2025-04-22 13:09:53
OBS008907,PATROL,PHONE,PH03678,L01710,2026-06-05 09:38:44,Source PATROL recorded 915****041 at Apartment 404 around 09:38.,,Synthetic_Intelligence_Feed,Officer,EV19907,0.88,2026-11-03 02:13:14
OBS008908,INTELLIGENCE,PERSON,P01707,L00353,2025-08-13 12:27:01,Person Rohan Chauhan was observed near Mall 917 in Gurugram.,,CCTV_Network,Analyst,EV19908,0.76,2025-03-23 15:22:29
OBS008909,ANPR,ACCOUNT,A00906,L00365,2026-11-17 23:44:21,An observation associated ACCT****8974 with the area around Market 664; corroboration is required.,,Synthetic_Intelligence_Feed,Automated_Camera,EV19909,0.72,2025-04-06 22:47:42
OBS008910,FIELD_OBSERVATION,PERSON,P00232,L00274,2026-12-04 21:56:33,Source FIELD_OBSERVATION recorded Varun Tiwari at Station 810 around 21:56.,,Field_Log,Automated_Camera,EV19910,0.73,2025-03-10 12:06:02
OBS008911,CCTV,PERSON,P02482,L02222,2026-03-27 08:14:17,Person Vikram Chauhan was observed near Junction 27 in Jabalpur.,V00597,CCTV_Network,CCTV_System,EV19911,0.73,2026-06-14 12:09:43
OBS008912,SURVEILLANCE,PERSON,P01932,L00813,2026-02-01 04:23:14,Source SURVEILLANCE recorded Deepak Yadav at Mall 813 around 04:23.,,Synthetic_Intelligence_Feed,Automated_Camera,EV19912,0.83,2025-04-20 14:29:52
OBS008913,PATROL,PERSON,P00180,L00507,2026-09-05 21:44:53,Source PATROL recorded Varun Bansal at Road 77 around 21:44.,V00384,ANPR_System,CCTV_System,EV19913,0.83,2026-04-27 10:29:09
OBS008914,INTELLIGENCE,VEHICLE,V00677,L01725,2025-12-20 11:38:31,An observation associated RJ32JK8003 with the area around Office 697; corroboration is required.,V00677,Field_Log,Analyst,EV19914,0.73,2025-02-12 00:57:25
OBS008915,ANPR,PHONE,PH01544,L02109,2026-09-24 21:50:06,Phone 912****258 was observed near Station 926 in Mumbai.,,ANPR_System,Officer,EV19915,0.78,2025-09-02 12:23:05
OBS008916,FIELD_OBSERVATION,PERSON,P00307,L02377,2025-11-04 16:45:38,Source FIELD_OBSERVATION recorded Kabir Joshi at Station 686 around 16:45.,,Field_Log,Officer,EV19916,0.92,2026-09-02 16:46:09
OBS008917,CCTV,ACCOUNT,A01018,L01599,2026-09-29 17:25:53,Source CCTV recorded ACCT****0206 at Station 763 around 17:25.,,Synthetic_Intelligence_Feed,Officer,EV19917,0.88,2026-04-08 21:23:07
OBS008918,SURVEILLANCE,PERSON,P01452,L02104,2025-02-26 08:32:17,Source SURVEILLANCE recorded Deepak Mishra at Office 886 around 08:32.,,Field_Log,CCTV_System,EV19918,0.89,2026-11-21 07:15:29
OBS008919,PATROL,PERSON,P01625,L02243,2025-06-03 14:28:27,An observation associated Aditya Yadav with the area around Station 202; corroboration is required.,V00277,Field_Log,Analyst,EV19919,0.96,2026-07-06 23:18:02
OBS008920,INTELLIGENCE,PERSON,P03658,L01793,2025-03-19 02:03:50,Source INTELLIGENCE recorded Arjun Rathore at Hotel 108 around 02:03.,,CCTV_Network,Analyst,EV19920,0.94,2026-07-13 23:04:17
OBS008921,ANPR,PERSON,P02731,L02323,2026-10-19 06:30:06,An observation associated Pooja Agarwal with the area around Junction 303; corroboration is required.,,Synthetic_Intelligence_Feed,Officer,EV19921,0.88,2025-06-25 01:21:01
OBS008922,FIELD_OBSERVATION,PERSON,P03488,L02339,2026-12-02 21:04:33,Source FIELD_OBSERVATION recorded Arjun Rathore at Hotel 554 around 21:04.,V00273,ANPR_System,Patrol_Unit,EV19922,0.81,2026-01-24 18:39:17
OBS008923,CCTV,PERSON,P00143,L00036,2026-11-19 06:47:55,Person Neha Deshmukh was observed near Market 95 in Kota.,V00385,CCTV_Network,Automated_Camera,EV19923,0.74,2026-01-21 15:48:38
OBS008924,SURVEILLANCE,PERSON,P03179,L00433,2025-01-03 18:27:45,Source SURVEILLANCE recorded Priya Mehta at Office 225 around 18:27.,,CCTV_Network,Officer,EV19924,0.90,2025-04-03 07:40:54
OBS008925,PATROL,ORGANIZATION,O0197,L01375,2025-10-06 00:44:10,Organization Sharma Transport was observed near Station 353 in Gurugram.,,Field_Log,Automated_Camera,EV19925,0.83,2025-03-11 22:42:04
OBS008926,INTELLIGENCE,PERSON,P00947,L00093,2026-11-02 02:31:05,Person Arjun Yadav was observed near Mall 448 in Vadodara.,V01114,CCTV_Network,Analyst,EV19926,0.84,2026-09-26 05:36:31
OBS008927,ANPR,ORGANIZATION,O0039,L00276,2025-09-22 10:41:35,An observation associated Yadav Logistics with the area around Apartment 675; corroboration is required.,,CCTV_Network,Analyst,EV19927,0.96,2025-11-30 18:03:25
OBS008928,FIELD_OBSERVATION,PERSON,P01911,L00478,2025-06-23 12:10:35,Source FIELD_OBSERVATION recorded Manish Jain at Market 680 around 12:10.,,Synthetic_Intelligence_Feed,Officer,EV19928,0.81,2025-08-07 04:22:53
OBS008929,CCTV,PERSON,P03003,L01558,2025-12-23 07:22:23,An observation associated Deepak Patel with the area around Mall 652; corroboration is required.,V00901,CCTV_Network,CCTV_System,EV19929,0.83,2026-12-05 14:06:05
OBS008930,SURVEILLANCE,VEHICLE,V00895,L00094,2026-09-23 06:39:36,Source SURVEILLANCE recorded MP61AB6741 at Industrial Area 519 around 06:39.,V00895,Synthetic_Intelligence_Feed,Automated_Camera,EV19930,0.87,2026-09-17 08:17:48
OBS008931,PATROL,VEHICLE,V00097,L01307,2026-11-10 18:32:51,Source PATROL recorded KA24JK6644 at Station 563 around 18:32.,V00097,Synthetic_Intelligence_Feed,Officer,EV19931,0.82,2025-08-06 14:52:05
OBS008932,INTELLIGENCE,PERSON,P00430,L00529,2026-01-28 20:42:34,Person Raj Rathore was observed near Hotel 660 in Bengaluru.,,Field_Log,Officer,EV19932,0.85,2025-09-22 17:45:59
OBS008933,ANPR,ORGANIZATION,O0076,L01145,2025-08-15 13:33:49,An observation associated Singh Trading with the area around Warehouse 791; corroboration is required.,,Field_Log,Automated_Camera,EV19933,0.75,2025-07-05 05:13:43
OBS008934,FIELD_OBSERVATION,PERSON,P02967,L00607,2025-05-16 13:55:44,Person Kabir Verma was observed near Apartment 898 in Vadodara.,,Synthetic_Intelligence_Feed,Officer,EV19934,0.83,2025-01-07 23:04:28
OBS008935,CCTV,VEHICLE,V01162,L01578,2025-12-01 17:32:27,Source CCTV recorded MH74EF9138 at Market 69 around 17:32.,V01162,Synthetic_Intelligence_Feed,Automated_Camera,EV19935,0.84,2026-01-16 15:40:24
OBS008936,SURVEILLANCE,PERSON,P03473,L00103,2025-03-17 05:34:32,Source SURVEILLANCE recorded Yash Mehta at Office 9 around 05:34.,,Synthetic_Intelligence_Feed,Analyst,EV19936,0.94,2025-07-31 18:14:27
OBS008937,PATROL,PHONE,PH01249,L00633,2026-02-11 17:10:35,Source PATROL recorded 946****530 at Station 15 around 17:10.,,ANPR_System,Analyst,EV19937,0.95,2025-05-27 16:28:08
OBS008938,INTELLIGENCE,PERSON,P00380,L00399,2026-02-16 12:14:36,An observation associated Ananya Sharma with the area around Hotel 558; corroboration is required.,,Synthetic_Intelligence_Feed,Patrol_Unit,EV19938,0.85,2025-06-29 17:52:29
OBS008939,ANPR,PERSON,P02912,L01268,2025-03-23 19:14:42,Source ANPR recorded Pooja Verma at Industrial Area 185 around 19:14.,,ANPR_System,CCTV_System,EV19939,0.74,2025-12-13 10:54:12
OBS008940,FIELD_OBSERVATION,PERSON,P03781,L02376,2026-01-28 16:37:38,Person Siddharth Verma was observed near Mall 363 in Jabalpur.,V01180,Synthetic_Intelligence_Feed,Analyst,EV19940,0.90,2026-12-08 07:25:41
